Drug,Pathway,Species,edgeLength,IoOS,OoOS,RoOS,drug
enoximone [cytosol],Detoxification of Reactive Oxygen Species,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Agmatine biosynthesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Interconversion of polyamines,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Regulation of ornithine decarboxylase (ODC),Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Metabolism of polyamines,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Histidine catabolism,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Tryptophan catabolism,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Serine biosynthesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Methionine salvage pathway,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Catecholamine biosynthesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Serotonin and melatonin biosynthesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Creatine metabolism,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Carnitine synthesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Glycogen breakdown (glycogenolysis),Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Fructose metabolism,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Galactose catabolism,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Glycolysis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],5-Phosphoribose 1-diphosphate biosynthesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Pentose phosphate pathway,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Interconversion of nucleotide di- and triphosphates,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Pyrimidine biosynthesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Purine ribonucleoside monophosphate biosynthesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],RHO GTPases activate IQGAPs,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],RHO GTPases Activate NADPH Oxidases,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],RHO GTPases activate KTN1,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Negative regulation of FGFR4 signaling,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],betaKlotho-mediated ligand binding,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Regulation of signaling by CBL,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],YAP1- and WWTR1 (TAZ)-stimulated gene expression,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Signaling by NOTCH2,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Signaling by Hippo,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Signaling by ERBB4,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Pre-NOTCH Expression and Processing,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],MyD88-independent TLR4 cascade ,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Caspase activation via Death Receptors in the presence of ligand,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],SCF-beta-TrCP mediated degradation of Emi1,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],APC/C:Cdc20 mediated degradation of Cyclin B,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Cdc20:Phospho-APC/C mediated degradation of Cyclin A,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],APC/C:Cdc20 mediated degradation of Securin,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],APC-Cdc20 mediated degradation of Nek2A,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],HSP90 chaperone cycle for steroid hormone receptors (SHR),Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Circadian Clock,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Transcriptional regulation of pluripotent stem cells,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Transcriptional regulation of white adipocyte differentiation,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Signaling by NODAL,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Nonsense-Mediated Decay (NMD),Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Ephrin signaling,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],EPHA-mediated growth cone collapse,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],EPHB-mediated forward signaling,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],EPH-Ephrin signaling,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Minus-strand DNA synthesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Plus-strand DNA synthesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Reverse Transcription of HIV RNA,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Uncoating of the HIV Virion,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Assembly Of The HIV Virion,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Vpu mediated degradation of CD4,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Vif-mediated degradation of APOBEC3G,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Viral mRNA Translation,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Signaling by cytosolic FGFR1 fusion mutants,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Signaling by FGFR1 amplification mutants,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Signaling by activated point mutants of FGFR1,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],FGFR1 mutant receptor activation,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Signaling by activated point mutants of FGFR3,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],FGFR3 mutant receptor activation,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Activated point mutants of FGFR2,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],FGFR2 mutant receptor activation,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],FGFR4 mutant receptor activation,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Misspliced GSK3beta mutants stabilize beta-catenin,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],T41 mutants of beta-catenin aren't phosphorylated,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],S33 mutants of beta-catenin aren't phosphorylated,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],S37 mutants of beta-catenin aren't phosphorylated,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],S45 mutants of beta-catenin aren't phosphorylated,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],truncated APC mutants destabilize the destruction complex,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],AMER1 mutants destabilize the destruction complex,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],"AXIN mutants destabilize the destruction complex, activating WNT signaling",Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Signaling by WNT in cancer,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Molybdenum cofactor biosynthesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],G beta:gamma signalling through CDC42,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Adenylate cyclase activating pathway,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],phospho-PLA2 pathway,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Ca-dependent events,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],PLC beta mediated events,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],G-protein mediated events,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Ethanol oxidation,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Eicosanoids,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Sterols are 12-hydroxylated by CYP8B1,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Endogenous sterols,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Vitamins,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Cytochrome P450 - arranged by substrate type,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Phase I - Functionalization of compounds,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Cytosolic sulfonation of small molecules,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Cholesterol biosynthesis via desmosterol,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Cholesterol biosynthesis via lathosterol,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Free fatty acids regulate insulin secretion,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Acetylcholine regulates insulin secretion,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Regulation of insulin secretion,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],PP2A-mediated dephosphorylation of key metabolic factors,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],ChREBP activates metabolic gene expression,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Insulin effects increased synthesis of Xylulose-5-Phosphate,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],PKA-mediated phosphorylation of key metabolic factors,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Integration of energy metabolism,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Erythrocytes take up carbon dioxide and release oxygen,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],DNA Replication Pre-Initiation,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],DNA Replication,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Small interfering RNA (siRNA) biogenesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],MicroRNA (miRNA) biogenesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Post-transcriptional silencing by small RNAs,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Gene Silencing by RNA,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Kinesins,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Elevation of cytosolic Ca2+ levels,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],cGMP effects,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Nitric oxide stimulates guanylate cyclase,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],ISG15 antiviral mechanism,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],OAS antiviral response,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Antiviral mechanism by IFN-stimulated genes,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Growth hormone receptor signaling,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],STAT5 Activation,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],FLT3 Signaling,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],NIK-->noncanonical NF-kB signaling,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Reversible hydration of carbon dioxide,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Triglyceride biosynthesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],PPARA activates gene expression,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Synthesis of very long-chain fatty acyl-CoAs,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Fatty acyl-CoA biosynthesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Import of palmitoyl-CoA into the mitochondrial matrix,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Hypusine synthesis from eIF5A-lysine,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Synthesis of diphthamide-EEF2,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Pyrophosphate hydrolysis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Cytosolic iron-sulfur cluster assembly,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],SUMOylation of immune response proteins,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],SUMOylation,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Carboxyterminal post-translational modifications of tubulin,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Association of TriC/CCT with target proteins during biosynthesis,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Prefoldin mediated transfer of substrate  to CCT/TriC,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Folding of actin by CCT/TriC,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Formation of tubulin folding intermediates by CCT/TriC,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Chaperonin-mediated protein folding,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Post-chaperonin tubulin folding pathway,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Protein folding,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],PERK regulates gene expression,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],XBP1(S) activates chaperone genes,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],IRE1alpha activates chaperones,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],ATF6 (ATF6-alpha) activates chaperones,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Unfolded Protein Response (UPR),Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],"Synthesis, secretion, and deacylation of Ghrelin",Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Insulin processing,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],"Incretin synthesis, secretion, and inactivation",Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Peptide hormone metabolism,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],SRP-dependent cotranslational protein targeting to membrane,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Formation of a pool of free 40S subunits,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Translation initiation complex formation,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Recycling of eIF2:GDP,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],"Formation of the ternary complex, and subsequently, the 43S complex",Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],L13a-mediated translational silencing of Ceruloplasmin expression,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Peptide chain elongation,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Eukaryotic Translation Elongation,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Cytosolic tRNA aminoacylation,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Eukaryotic Translation Termination,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],KSRP (KHSRP) binds and destabilizes mRNA,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],AUF1 (hnRNP D0) binds and destabilizes mRNA,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],HuR (ELAVL1) binds and stabilizes mRNA,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Regulation of mRNA stability by proteins that bind AU-rich elements,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Transport of the SLBP independent Mature mRNA,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Transport of the SLBP Dependant Mature mRNA,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Transport of Mature mRNA Derived from an Intronless Transcript,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Transport of Mature mRNAs Derived from Intronless Transcripts,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Transport of Mature mRNA derived from an Intron-Containing Transcript,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Transport of Mature Transcript to Cytoplasm,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Processing of Capped Intron-Containing Pre-mRNA,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Smooth Muscle Contraction,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Striated Muscle Contraction,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Muscle contraction,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Potassium transport channels,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Classical Kir channels,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Activation of G protein gated Potassium channels,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],G protein gated Potassium channels,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],ATP sensitive Potassium channels,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Ca2+ activated K+ channels,Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],TWIK-related alkaline pH activated K+ channel (TALK),Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],TWIK-related spinal cord K+ channel (TRESK),Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Tandem pore domain halothane-inhibited K+ channel (THIK),Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],TWIK-releated acid-sensitive K+ channel (TASK),Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],TWIK related potassium channel (TREK),Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
enoximone [cytosol],Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK),Homo sapiens,2.0,0.06976155214234743,0.0,0.04035480843793527,enoximone
